item_as,groupe,parti_as,source_modele,cle_modele,modele,ancrage,camp,identite,item_gss,variante,camp_est_celui_decrit_par_ahler_sood,realite_ahler_sood_anes2012,realite_gss2024,croyance_humaine,croyance_humaine_ic_bas,croyance_humaine_ic_haut,croyance_modele,exageration_humaine_ratio_as,exageration_modele_ratio_as,exageration_humaine_points_as,exageration_modele_points_as,exageration_humaine_ratio_gss,exageration_modele_ratio_gss,exageration_humaine_points_gss,exageration_modele_points_gss,exageration_modele_ratio_base_propre,exageration_humaine_ratio_base_propre,rapport_des_exagerations_base_propre,rapport_des_exagerations_cible_commune,ecart_des_exagerations_points_gss,note_pont
dem_black,Black,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,parti,gauche,journaliste,,principale,True,24.0,18.75,41.805,40.073,43.609125,0.0,1.741875,0.0,17.805,-24.0,2.2296,0.0,23.055,-18.75,0.0,1.741875,0.0,0.0,-41.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,parti,gauche,adversaire,,principale,True,24.0,18.75,41.805,40.073,43.609125,0.0,1.741875,0.0,17.805,-24.0,2.2296,0.0,23.055,-18.75,0.0,1.741875,0.0,0.0,-41.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,gauche,journaliste,,principale,True,24.0,16.546762589928058,41.805,40.073,43.609125,0.0,1.741875,0.0,17.805,-24.0,2.5264760869565217,0.0,25.258237410071942,-16.546762589928058,0.0,1.741875,0.0,0.0,-41.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,gauche,adversaire,,principale,True,24.0,16.546762589928058,41.805,40.073,43.609125,0.0,1.741875,0.0,17.805,-24.0,2.5264760869565217,0.0,25.258237410071942,-16.546762589928058,0.0,1.741875,0.0,0.0,-41.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,population,ensemble,journaliste,,principale,False,24.0,14.258555133079849,41.805,40.073,43.609125,23.0,1.741875,0.9583333333333334,17.805,-1.0,2.931924,1.6130666666666666,27.54644486692015,8.741444866920151,1.6130666666666666,1.741875,0.926051907666547,0.5501734242315512,-18.805,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,parti,gauche,journaliste,,principale,True,10.5,7.056451612903227,38.783,37.06985,40.507275,0.0,3.693619047619048,0.0,28.283,-10.5,5.496105142857142,0.0,31.726548387096773,-7.056451612903227,0.0,3.693619047619048,0.0,0.0,-38.783,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,parti,gauche,adversaire,,principale,True,10.5,7.056451612903227,38.783,37.06985,40.507275,30.0,3.693619047619048,2.857142857142857,28.283,19.5,5.496105142857142,4.251428571428571,31.726548387096773,22.943548387096772,4.251428571428571,3.693619047619048,1.1510197767062886,0.7735347961735812,-8.783000000000001,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,gauche,journaliste,,principale,True,10.5,5.515587529976019,38.783,37.06985,40.507275,30.0,3.693619047619048,2.857142857142857,28.283,19.5,7.031526521739131,5.4391304347826095,33.267412470023984,24.484412470023983,5.4391304347826095,3.693619047619048,1.4725748282808808,0.7735347961735812,-8.783000000000001,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,gauche,adversaire,,principale,True,10.5,5.515587529976019,38.783,37.06985,40.507275,0.0,3.693619047619048,0.0,28.283,-10.5,7.031526521739131,0.0,33.267412470023984,-5.515587529976019,0.0,3.693619047619048,0.0,0.0,-38.783,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,population,ensemble,journaliste,,principale,False,10.5,5.513307984790875,38.783,37.06985,40.507275,7.0,3.693619047619048,0.6666666666666666,28.283,-3.5,7.034433793103448,1.269655172413793,33.269692015209124,1.4866920152091252,1.269655172413793,3.693619047619048,0.34374285925134274,0.18049145244050227,-31.782999999999998,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,parti,gauche,journaliste,,principale,True,8.7,48.185483870967744,28.528,26.976875,30.237274999999997,0.0,3.279080459770115,0.0,19.828,-8.7,0.5920455230125522,0.0,-19.657483870967745,-48.185483870967744,0.0,3.279080459770115,0.0,0.0,-28.528,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,parti,gauche,adversaire,,principale,True,8.7,48.185483870967744,28.528,26.976875,30.237274999999997,0.0,3.279080459770115,0.0,19.828,-8.7,0.5920455230125522,0.0,-19.657483870967745,-48.185483870967744,0.0,3.279080459770115,0.0,0.0,-28.528,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,gauche,journaliste,,principale,True,8.7,53.956834532374096,28.528,26.976875,30.237274999999997,30.0,3.279080459770115,3.4482758620689657,19.828,21.3,0.5287189333333333,0.556,-25.428834532374097,-23.956834532374096,0.556,3.279080459770115,0.16955973079080203,1.0515984296130119,1.4720000000000013,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,gauche,adversaire,,principale,True,8.7,53.956834532374096,28.528,26.976875,30.237274999999997,0.0,3.279080459770115,0.0,19.828,-8.7,0.5287189333333333,0.0,-25.428834532374097,-53.956834532374096,0.0,3.279080459770115,0.0,0.0,-28.528,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,population,ensemble,journaliste,,principale,False,8.7,40.49429657794677,28.528,26.976875,30.237274999999997,18.0,3.279080459770115,2.0689655172413794,19.828,9.3,0.7044942723004695,0.4445070422535211,-11.966296577946771,-22.49429657794677,0.4445070422535211,3.279080459770115,0.13555844319986096,0.6309590577678071,-10.527999999999999,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,parti,gauche,journaliste,,principale,True,6.3,18.581907090464547,31.852,30.110925,33.724349999999994,0.0,5.055873015873016,0.0,25.552,-6.3,1.7141405263157896,0.0,13.270092909535453,-18.581907090464547,0.0,5.055873015873016,0.0,0.0,-31.852,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,parti,gauche,adversaire,,principale,True,6.3,18.581907090464547,31.852,30.110925,33.724349999999994,0.0,5.055873015873016,0.0,25.552,-6.3,1.7141405263157896,0.0,13.270092909535453,-18.581907090464547,0.0,5.055873015873016,0.0,0.0,-31.852,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,gauche,journaliste,,principale,True,6.3,19.2090395480226,31.852,30.110925,33.724349999999994,30.0,5.055873015873016,4.761904761904762,25.552,23.7,1.6581776470588236,1.561764705882353,12.642960451977402,10.790960451977401,1.561764705882353,5.055873015873016,0.3089010940304792,0.9418560843903051,-1.8520000000000003,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,gauche,adversaire,,principale,True,6.3,19.2090395480226,31.852,30.110925,33.724349999999994,0.0,5.055873015873016,0.0,25.552,-6.3,1.6581776470588236,0.0,12.642960451977402,-19.2090395480226,0.0,5.055873015873016,0.0,0.0,-31.852,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),oss20,gpt-oss-20b,population,ensemble,journaliste,,principale,False,6.3,12.413793103448276,31.852,30.110925,33.724349999999994,25.0,5.055873015873016,3.9682539682539684,25.552,18.7,2.565855555555556,2.013888888888889,19.438206896551726,12.586206896551724,2.013888888888889,5.055873015873016,0.39832663569006654,0.7848800703252543,-6.852000000000002,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,parti,droite,journaliste,,principale,True,34.3,39.78201634877384,43.079,41.33,44.783075,30.0,1.2559475218658893,0.8746355685131196,8.779000000000003,-4.299999999999997,1.0828762328767125,0.754109589041096,3.2969836512261637,-9.782016348773837,0.754109589041096,1.2559475218658893,0.6004308109313028,0.6963949952413009,-13.079,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,parti,droite,adversaire,,principale,True,34.3,39.78201634877384,43.079,41.33,44.783075,30.0,1.2559475218658893,0.8746355685131196,8.779000000000003,-4.299999999999997,1.0828762328767125,0.754109589041096,3.2969836512261637,-9.782016348773837,0.754109589041096,1.2559475218658893,0.6004308109313028,0.6963949952413009,-13.079,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,droite,journaliste,,principale,True,34.3,44.87951807228915,43.079,41.33,44.783075,30.0,1.2559475218658893,0.8746355685131196,8.779000000000003,-4.299999999999997,0.9598810738255035,0.6684563758389263,-1.800518072289151,-14.879518072289152,0.6684563758389263,1.2559475218658893,0.5322327280409287,0.6963949952413009,-13.079,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,droite,adversaire,,principale,True,34.3,44.87951807228915,43.079,41.33,44.783075,30.0,1.2559475218658893,0.8746355685131196,8.779000000000003,-4.299999999999997,0.9598810738255035,0.6684563758389263,-1.800518072289151,-14.879518072289152,0.6684563758389263,1.2559475218658893,0.5322327280409287,0.6963949952413009,-13.079,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,population,ensemble,journaliste,,principale,False,34.3,28.422053231939167,43.079,41.33,44.783075,23.0,1.2559475218658893,0.6705539358600584,8.779000000000003,-11.299999999999997,1.5156892307692307,0.8092307692307692,14.656946768060834,-5.4220532319391666,0.8092307692307692,1.2559475218658893,0.6443189346227949,0.5339028296849974,-20.079,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,parti,droite,journaliste,,principale,True,2.2,2.990033222591362,37.88,36.088975,39.673075,0.0,17.21818181818182,0.0,35.68,-2.2,12.668755555555556,0.0,34.88996677740864,-2.990033222591362,0.0,17.21818181818182,0.0,0.0,-37.88,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,parti,droite,adversaire,,principale,True,2.2,2.990033222591362,37.88,36.088975,39.673075,0.0,17.21818181818182,0.0,35.68,-2.2,12.668755555555556,0.0,34.88996677740864,-2.990033222591362,0.0,17.21818181818182,0.0,0.0,-37.88,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,droite,journaliste,,principale,True,2.2,2.272727272727273,37.88,36.088975,39.673075,0.0,17.21818181818182,0.0,35.68,-2.2,16.6672,0.0,35.60727272727273,-2.272727272727273,0.0,17.21818181818182,0.0,0.0,-37.88,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,droite,adversaire,,principale,True,2.2,2.272727272727273,37.88,36.088975,39.673075,0.0,17.21818181818182,0.0,35.68,-2.2,16.6672,0.0,35.60727272727273,-2.272727272727273,0.0,17.21818181818182,0.0,0.0,-37.88,"question de composition posee directement, sans passer par un item"
rep_rich,$250K+ Income,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,population,ensemble,journaliste,,principale,False,2.2,2.1788990825688073,37.88,36.088975,39.673075,7.0,17.21818181818182,3.1818181818181817,35.68,4.8,17.384926315789475,3.2126315789473687,35.7011009174312,4.821100917431193,3.2126315789473687,17.21818181818182,0.1865836714277775,0.18479408658922913,-30.880000000000006,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,parti,droite,journaliste,,principale,True,21.3,16.076294277929154,39.342,37.848,40.799175,18.0,1.8470422535211266,0.8450704225352113,18.041999999999998,-3.3000000000000007,2.4472057627118646,1.1196610169491525,23.265705722070845,1.9237057220708458,1.1196610169491525,1.8470422535211266,0.6061913390528431,0.45752630776269637,-21.342,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,parti,droite,adversaire,,principale,True,21.3,16.076294277929154,39.342,37.848,40.799175,18.0,1.8470422535211266,0.8450704225352113,18.041999999999998,-3.3000000000000007,2.4472057627118646,1.1196610169491525,23.265705722070845,1.9237057220708458,1.1196610169491525,1.8470422535211266,0.6061913390528431,0.45752630776269637,-21.342,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,droite,journaliste,,principale,True,21.3,18.67469879518072,39.342,37.848,40.799175,18.0,1.8470422535211266,0.8450704225352113,18.041999999999998,-3.3000000000000007,2.1067006451612906,0.9638709677419356,20.667301204819278,-0.6746987951807206,0.9638709677419356,1.8470422535211266,0.5218456512862394,0.45752630776269637,-21.342,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,droite,adversaire,,principale,True,21.3,18.67469879518072,39.342,37.848,40.799175,30.0,1.8470422535211266,1.408450704225352,18.041999999999998,8.7,2.1067006451612906,1.606451612903226,20.667301204819278,11.32530120481928,1.606451612903226,1.8470422535211266,0.8697427521437323,0.7625438462711606,-9.341999999999999,"question de composition posee directement, sans passer par un item"
rep_old,Age 65+,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,population,ensemble,journaliste,,principale,False,21.3,16.34980988593156,39.342,37.848,40.799175,18.0,1.8470422535211266,0.8450704225352113,18.041999999999998,-3.3000000000000007,2.4062665116279067,1.1009302325581394,22.99219011406844,1.6501901140684403,1.1009302325581394,1.8470422535211266,0.5960503775478717,0.45752630776269637,-21.342,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,parti,droite,journaliste,,principale,True,35.7,33.5149863760218,40.4815,38.924487500000005,41.96905,30.0,1.1339355742296917,0.8403361344537814,4.781499999999994,-5.700000000000003,1.2078626422764225,0.8951219512195121,6.966513623978194,-3.5149863760218025,0.8951219512195121,1.1339355742296917,0.789394011055336,0.7410792584266888,-10.481499999999997,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,parti,droite,adversaire,,principale,True,35.7,33.5149863760218,40.4815,38.924487500000005,41.96905,30.0,1.1339355742296917,0.8403361344537814,4.781499999999994,-5.700000000000003,1.2078626422764225,0.8951219512195121,6.966513623978194,-3.5149863760218025,0.8951219512195121,1.1339355742296917,0.789394011055336,0.7410792584266888,-10.481499999999997,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,droite,journaliste,,principale,True,35.7,31.32530120481928,40.4815,38.924487500000005,41.96905,30.0,1.1339355742296917,0.8403361344537814,4.781499999999994,-5.700000000000003,1.2922940384615382,0.9576923076923076,9.156198795180718,-1.3253012048192794,0.9576923076923076,1.1339355742296917,0.844573827170816,0.7410792584266888,-10.481499999999997,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,ideologie,droite,adversaire,,principale,True,35.7,31.32530120481928,40.4815,38.924487500000005,41.96905,30.0,1.1339355742296917,0.8403361344537814,4.781499999999994,-5.700000000000003,1.2922940384615382,0.9576923076923076,9.156198795180718,-1.3253012048192794,0.9576923076923076,1.1339355742296917,0.844573827170816,0.7410792584266888,-10.481499999999997,"question de composition posee directement, sans passer par un item"
rep_south,Southern,Republican,run composition a46 (question directe),oss20,gpt-oss-20b,population,ensemble,journaliste,,principale,False,35.7,30.228136882129274,40.4815,38.924487500000005,41.96905,30.0,1.1339355742296917,0.8403361344537814,4.781499999999994,-5.700000000000003,1.3391993081761007,0.9924528301886794,10.253363117870723,-0.22813688212927374,0.9924528301886794,1.1339355742296917,0.8752285868294372,0.7410792584266888,-10.481499999999997,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,gauche,journaliste,,principale,True,24.0,18.75,41.805,40.073,43.609125,20.0,1.741875,0.8333333333333334,17.805,-4.0,2.2296,1.0666666666666667,23.055,1.25,1.0666666666666667,1.741875,0.6123669417533788,0.4784116732448272,-21.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,gauche,adversaire,,principale,True,24.0,18.75,41.805,40.073,43.609125,20.0,1.741875,0.8333333333333334,17.805,-4.0,2.2296,1.0666666666666667,23.055,1.25,1.0666666666666667,1.741875,0.6123669417533788,0.4784116732448272,-21.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,gauche,journaliste,,principale,True,24.0,16.546762589928058,41.805,40.073,43.609125,15.0,1.741875,0.625,17.805,-9.0,2.5264760869565217,0.9065217391304348,25.258237410071942,-1.5467625899280577,0.9065217391304348,1.741875,0.5204286984602424,0.35880875493362036,-26.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,gauche,adversaire,,principale,True,24.0,16.546762589928058,41.805,40.073,43.609125,12.0,1.741875,0.5,17.805,-12.0,2.5264760869565217,0.7252173913043478,25.258237410071942,-4.546762589928058,0.7252173913043478,1.741875,0.41634295876819394,0.2870470039468963,-29.805,"question de composition posee directement, sans passer par un item"
dem_black,Black,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,population,ensemble,journaliste,,principale,False,24.0,14.258555133079849,41.805,40.073,43.609125,12.0,1.741875,0.5,17.805,-12.0,2.931924,0.8415999999999999,27.54644486692015,-2.258555133079849,0.8415999999999999,1.741875,0.4831575170434158,0.2870470039468963,-29.805,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,gauche,journaliste,,principale,True,10.5,7.056451612903227,38.783,37.06985,40.507275,45.0,3.693619047619048,4.285714285714286,28.283,34.5,5.496105142857142,6.377142857142856,31.726548387096773,37.943548387096776,6.377142857142856,3.693619047619048,1.726529665059433,1.1603021942603717,6.217000000000002,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,gauche,adversaire,,principale,True,10.5,7.056451612903227,38.783,37.06985,40.507275,35.0,3.693619047619048,3.3333333333333335,28.283,24.5,5.496105142857142,4.959999999999999,31.726548387096773,27.943548387096772,4.959999999999999,3.693619047619048,1.3428564061573367,0.9024572622025114,-3.7830000000000013,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,gauche,journaliste,,principale,True,10.5,5.515587529976019,38.783,37.06985,40.507275,18.0,3.693619047619048,1.7142857142857142,28.283,7.5,7.031526521739131,3.2634782608695656,33.267412470023984,12.484412470023981,3.2634782608695656,3.693619047619048,0.8835448969685284,0.4641208777041487,-20.783,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,gauche,adversaire,,principale,True,10.5,5.515587529976019,38.783,37.06985,40.507275,18.0,3.693619047619048,1.7142857142857142,28.283,7.5,7.031526521739131,3.2634782608695656,33.267412470023984,12.484412470023981,3.2634782608695656,3.693619047619048,0.8835448969685284,0.4641208777041487,-20.783,"question de composition posee directement, sans passer par un item"
dem_union,Union,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,population,ensemble,journaliste,,principale,False,10.5,5.513307984790875,38.783,37.06985,40.507275,10.0,3.693619047619048,0.9523809523809523,28.283,-0.5,7.034433793103448,1.8137931034482757,33.269692015209124,4.486692015209125,1.8137931034482757,3.693619047619048,0.4910612275019182,0.2578449320578604,-28.782999999999998,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,gauche,journaliste,,principale,True,8.7,48.185483870967744,28.528,26.976875,30.237274999999997,15.0,3.279080459770115,1.7241379310344829,19.828,6.300000000000001,0.5920455230125522,0.3112970711297071,-19.657483870967745,-33.185483870967744,0.3112970711297071,3.279080459770115,0.09493425823150771,0.5257992148065059,-13.527999999999999,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,gauche,adversaire,,principale,True,8.7,48.185483870967744,28.528,26.976875,30.237274999999997,15.0,3.279080459770115,1.7241379310344829,19.828,6.300000000000001,0.5920455230125522,0.3112970711297071,-19.657483870967745,-33.185483870967744,0.3112970711297071,3.279080459770115,0.09493425823150771,0.5257992148065059,-13.527999999999999,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,gauche,journaliste,,principale,True,8.7,53.956834532374096,28.528,26.976875,30.237274999999997,34.0,3.279080459770115,3.9080459770114944,19.828,25.3,0.5287189333333333,0.6301333333333334,-25.428834532374097,-19.956834532374096,0.6301333333333334,3.279080459770115,0.19216769489624233,1.1918115535614133,5.472000000000001,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,gauche,adversaire,,principale,True,8.7,53.956834532374096,28.528,26.976875,30.237274999999997,35.0,3.279080459770115,4.022988505747127,19.828,26.3,0.5287189333333333,0.6486666666666667,-25.428834532374097,-18.956834532374096,0.6486666666666667,3.279080459770115,0.19781968592260238,1.2268648345485138,6.472000000000001,"question de composition posee directement, sans passer par un item"
dem_aa,Atheist/Agnostic,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,population,ensemble,journaliste,,principale,False,8.7,40.49429657794677,28.528,26.976875,30.237274999999997,10.0,3.279080459770115,1.149425287356322,19.828,1.3000000000000007,0.7044942723004695,0.24694835680751173,-11.966296577946771,-30.49429657794677,0.24694835680751173,3.279080459770115,0.07531024622214498,0.35053280987100394,-18.528,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,gauche,journaliste,,principale,True,6.3,18.581907090464547,31.852,30.110925,33.724349999999994,15.0,5.055873015873016,2.380952380952381,25.552,8.7,1.7141405263157896,0.8072368421052631,13.270092909535453,-3.581907090464547,0.8072368421052631,5.055873015873016,0.1596631955689802,0.47092804219515255,-16.852,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,gauche,adversaire,,principale,True,6.3,18.581907090464547,31.852,30.110925,33.724349999999994,15.0,5.055873015873016,2.380952380952381,25.552,8.7,1.7141405263157896,0.8072368421052631,13.270092909535453,-3.581907090464547,0.8072368421052631,5.055873015873016,0.1596631955689802,0.47092804219515255,-16.852,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,gauche,journaliste,,principale,True,6.3,19.2090395480226,31.852,30.110925,33.724349999999994,12.0,5.055873015873016,1.9047619047619049,25.552,5.7,1.6581776470588236,0.6247058823529412,12.642960451977402,-7.209039548022599,0.6247058823529412,5.055873015873016,0.1235604376121917,0.37674243375612204,-19.852,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,gauche,adversaire,,principale,True,6.3,19.2090395480226,31.852,30.110925,33.724349999999994,15.0,5.055873015873016,2.380952380952381,25.552,8.7,1.6581776470588236,0.7808823529411765,12.642960451977402,-4.209039548022599,0.7808823529411765,5.055873015873016,0.1544505470152396,0.47092804219515255,-16.852,"question de composition posee directement, sans passer par un item"
dem_lgb,LGB,Democratic,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,population,ensemble,journaliste,,principale,False,6.3,12.413793103448276,31.852,30.110925,33.724349999999994,4.0,5.055873015873016,0.6349206349206349,25.552,-2.3,2.565855555555556,0.32222222222222224,19.438206896551726,-8.413793103448276,0.32222222222222224,5.055873015873016,0.06373226171041066,0.12558081125204068,-27.852000000000004,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,droite,journaliste,,principale,True,34.3,39.78201634877384,43.079,41.33,44.783075,35.0,1.2559475218658893,1.0204081632653061,8.779000000000003,0.7000000000000028,1.0828762328767125,0.8797945205479453,3.2969836512261637,-4.782016348773837,0.8797945205479453,1.2559475218658893,0.7005026127531865,0.8124608277815176,-8.079,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,parti,droite,adversaire,,principale,True,34.3,39.78201634877384,43.079,41.33,44.783075,35.0,1.2559475218658893,1.0204081632653061,8.779000000000003,0.7000000000000028,1.0828762328767125,0.8797945205479453,3.2969836512261637,-4.782016348773837,0.8797945205479453,1.2559475218658893,0.7005026127531865,0.8124608277815176,-8.079,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,droite,journaliste,,principale,True,34.3,44.87951807228915,43.079,41.33,44.783075,30.0,1.2559475218658893,0.8746355685131196,8.779000000000003,-4.299999999999997,0.9598810738255035,0.6684563758389263,-1.800518072289151,-14.879518072289152,0.6684563758389263,1.2559475218658893,0.5322327280409287,0.6963949952413009,-13.079,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,ideologie,droite,adversaire,,principale,True,34.3,44.87951807228915,43.079,41.33,44.783075,35.0,1.2559475218658893,1.0204081632653061,8.779000000000003,0.7000000000000028,0.9598810738255035,0.7798657718120806,-1.800518072289151,-9.879518072289152,0.7798657718120806,1.2559475218658893,0.6209381827144168,0.8124608277815176,-8.079,"question de composition posee directement, sans passer par un item"
rep_evang,Evangelical,Republican,run composition a46 (question directe),q30,Qwen3-30B-A3B-Instruct-2507,population,ensemble,journaliste,,principale,False,34.3,28.422053231939167,43.079,41.33,44.783075,25.0,1.2559475218658893,0.728862973760933,8.779000000000003,-9.299999999999997,1.5156892307692307,0.8795986622073577,14.656946768060834,-3.4220532319391666,0.8795986622073577,1.2559475218658893,0.7003466680682552,0.580329162701084,-18.079,"question de composition posee directement, sans passer par un item"
